ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-719120,MapQuest,241.0,2,2020-08-07 16:34:17,2020-08-07 17:48:59,25.799829,-80.207169,,,0.0,Lane blocked due to accident on US-441 7th Ave Northbound at 24th St.,2400.0,NW 7th Ave,L,Miami,Miami-Dade,FL,33127-4206,US,US/Eastern,KMIA,2020-08-07 16:53:00,91.0,91.0,57.0,30.03,10.0,E,15.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-3711127,Bing,,4,2020-02-04 11:55:50,2020-02-04 16:55:09,32.86088,-84.97409,32.80926,-85.02146,4.504,Closed between US-27/Exit 42 and Hopewell CH Rd/Exit 30 - Road closed due to accident.,,I-185 S,R,Pine Mountain,Harris,GA,31822,US,US/Eastern,KLGC,2020-02-04 11:55:00,66.0,66.0,68.0,29.32,10.0,SW,9.0,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-742641,MapQuest,201.0,2,2020-08-26 16:54:26,2020-08-26 18:20:56,32.25069,-110.875359,,,0.0,Accident on Grant Rd at Craycroft Rd.,,E Grant Rd,R,Tucson,Pima,AZ,85712,US,US/Mountain,KDMA,2020-08-26 16:58:00,102.0,102.0,14.0,26.96,10.0,W,8.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-162195,MapQuest,201.0,3,2017-01-25 17:39:35,2017-01-25 18:24:13,42.493229,-96.467369,,,2.2,Left lane blocked due to accident on I-29 Northbound between Exit 149 Hamilton Blvd and Exit 151 IA-12 Riverside Blvd.,,Riverside Blvd,R,Sioux City,Woodbury,IA,51109,US,US/Central,KSUX,2017-01-25 17:38:00,28.0,15.3,85.0,29.9,4.0,NW,18.4,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1585482,MapQuest,201.0,3,2019-02-13 04:13:47,2019-02-13 04:43:28,42.978405,-78.783356,,,0.0,Right lane closed due to accident on I-290 Westbound at Exit 6 NY-324 Sheridan Dr.,,I-290 E,R,Buffalo,Erie,NY,14226,US,US/Eastern,KBUF,2019-02-13 03:54:00,30.0,15.2,72.0,29.54,9.0,SW,28.8,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3960395,Bing,,3,2018-11-07 13:54:10,2018-11-07 14:23:30,38.44543,-81.467,38.44543,-81.467,0.0,At 1st Ave - Accident.,5121.0, Elk River Rd N,L,Elkview,Kanawha,WV,25071-9722,US,US/Eastern,KCRW,2018-11-07 13:54:00,54.0,,59.0,30.16,10.0,West,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3484058,Bing,,3,2020-05-10 10:30:48,2020-05-10 11:15:48,38.84737,-77.42849,38.83986,-77.44481,1.02,Between VA-286/Fairfax Co Pky/Exit 55 and US-29/Exit 52 - Accident.,,I-66 W,R,Centreville,Fairfax County,VA,20120,US,US/Eastern,KIAD,2020-05-10 10:52:00,56.0,56.0,32.0,29.87,10.0,SW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1430744,MapQuest,201.0,3,2019-05-28 09:31:03,2019-05-28 10:45:50,34.914188,-82.10717,,,0.0,Accident on I-85 Northbound at Exit 63 SC-290 Main St.,,I-85 S,R,Duncan,Spartanburg,SC,29334,US,US/Eastern,KGSP,2019-05-28 09:53:00,86.0,86.0,46.0,28.96,9.0,WSW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1045546,MapQuest,406.0,3,2019-10-08 02:34:34,2019-10-08 05:03:00,47.58099,-122.168762,,,0.449999988079,Entry ramp to I-90 Westbound from 129th Pl Se Southbound closed due to construction finishing.,,SE Eastgate Way,R,Bellevue,King,WA,98005,US,US/Pacific,KBFI,2019-10-08 02:53:00,52.0,52.0,71.0,29.86,10.0,ENE,12.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-2385096,MapQuest,201.0,3,2018-01-23 05:48:30,2018-01-23 06:48:14,32.94062,-80.050674,,,0.0,Accident on I-26 Eastbound at Exits 209A 209B-A Ashley Phosphate Rd.,,I-26 W,R,North Charleston,Charleston,SC,29420,US,US/Eastern,KCHS,2018-01-23 05:51:00,64.4,,94.0,29.93,10.0,SSW,18.4,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2909133,Bing,,2,2017-05-05 13:00:27,2017-05-05 19:00:27,41.75948,-72.64138,41.7564,-72.6494,0.465,At US-5/CT-2/Main/River Dr/Exit 90 - Accident.,,CT-15 S,R,East Hartford,Hartford,CT,06118,US,US/Eastern,KHFD,2017-05-05 12:53:00,54.0,,90.0,29.83,3.0,ENE,4.6,0.07,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1256908,MapQuest,201.0,2,2019-07-05 06:15:10,2019-07-05 07:34:12,35.52953,-97.503983,,,0.0,Accident on I-44 Eastbound at Exit 128A Lincoln Blvd.,,Historic Route 66 E,R,Oklahoma City,Oklahoma,OK,73105,US,US/Central,KPWA,2019-07-05 05:53:00,76.0,76.0,85.0,28.6,9.0,S,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-3707182,Bing,,2,2020-01-30 06:51:00,2020-01-30 08:23:25,37.726804,-120.839819,37.726804,-120.839819,0.0,At Milnes Rd - Accident.,6020.0, Valk Rd,R,Oakdale,Stanislaus,CA,95361-8608,US,US/Pacific,KMOD,2020-01-30 06:53:00,42.0,39.0,92.0,30.11,5.0,SE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-2165985,MapQuest,201.0,2,2018-04-03 17:58:18,2018-04-03 19:03:00,33.598701,-79.021362,,,0.0,Accident on US-17 at Garden City Connector.,999.0,Garden City Connector,R,Murrells Inlet,Horry,SC,29576-7845,US,US/Eastern,KMYR,2018-04-03 17:56:00,69.1,,81.0,29.99,10.0,SSW,18.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3046443,Bing,,2,2020-10-16 05:34:10,2020-10-16 07:43:15,42.884044,-78.768318,42.882137,-78.769497,0.145,Crash on I-90 - NYS Thruway westbound at After Exit 52A (I-90) - Buffalo - William St starting 10:34 PM 10/15/2020 [CARS CAD-202890430],,William St,R,Buffalo,Erie,NY,14227,US,US/Eastern,KBUF,2020-10-16 05:54:00,47.0,44.0,77.0,29.28,10.0,W,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2130645,MapQuest,201.0,2,2018-05-16 10:12:01,2018-05-16 10:56:45,40.209759,-75.274864,,,0.0,Accident on Main St at Church St.,221.0,S Main St,L,North Wales,Montgomery,PA,19454-3437,US,US/Eastern,KLOM,2018-05-16 10:15:00,60.8,,100.0,30.09,10.0,East,10.4,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2689049,MapQuest,201.0,3,2017-08-17 07:44:58,2017-08-17 08:14:43,34.256542,-118.435097,,,0.0,Accident on I-5 Northbound at Exit 155B Van Nuys Blvd.,,Golden State Fwy S,R,Pacoima,Los Angeles,CA,91331,US,US/Pacific,KWHP,2017-08-17 08:00:00,66.2,,73.0,30.06,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1696369,MapQuest,201.0,2,2018-12-12 06:36:49,2018-12-12 07:06:33,35.72963,-78.852379,,,0.0,Accident on Salem St at Holleman St.,201.0,S Salem St,R,Apex,Wake,NC,27502-1824,US,US/Eastern,KTTA,2018-12-12 06:40:00,23.4,18.9,96.0,30.2,10.0,SSW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2332104,MapQuest,201.0,2,2018-02-22 09:18:56,2018-02-22 10:03:36,30.434921,-91.18734,,,0.0,Accident on LA-30 Nicholson Dr at Oklahoma St.,365.0,Oklahoma St,L,Baton Rouge,East Baton Rouge,LA,70802-7545,US,US/Central,KBTR,2018-02-22 08:53:00,77.0,,79.0,30.29,6.0,SE,8.1,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3365778,Bing,,2,2020-12-18 07:22:00,2020-12-18 08:37:00,33.772219,-84.390374,33.770409,-84.390394,0.125,Incident on I-75 SB near NORTH AVE Road closed. Take alternate route.,,GA-401 S,R,Atlanta,Fulton,GA,30308,US,US/Eastern,KFTY,2020-12-18 06:53:00,30.0,30.0,72.0,29.44,10.0,NNW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-2744568,Bing,,2,2016-08-31 19:27:53,2016-09-01 01:27:53,29.55762,-98.34527,29.55491,-98.34885,0.285,At Toepperwein Rd/Exit 170 - Accident.,,I-35 S,R,San Antonio,Bexar,TX,78233,US,US/Central,KRND,2016-08-31 18:58:00,83.7,,70.0,29.89,10.0,East,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3683439,Bing,,2,2020-01-12 21:38:00,2020-01-12 22:12:45,35.962397,-119.053596,35.962397,-119.053596,0.0,At CR-J24/Avenue 95/Terra Bella Ave - Accident.,23124.0, Avenue 95,R,Terra Bella,Tulare,CA,93270-9793,US,US/Pacific,KPTV,2020-01-12 21:56:00,39.0,39.0,96.0,29.72,7.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2036351,MapQuest,201.0,2,2018-07-30 08:57:37,2018-07-30 09:57:04,29.705416,-95.497231,,,0.0,Accident on Bellaire Blvd at Rookin St.,6500.0,Bellaire Blvd,L,Houston,Harris,TX,77074-6429,US,US/Central,KMCJ,2018-07-30 09:55:00,87.8,,66.0,30.0,9.0,Variable,8.1,,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-209931,MapQuest,201.0,3,2016-09-29 07:42:44,2016-09-29 08:27:14,40.957832,-73.741486,,,0.0,Accident on I-95 Southbound at Old White Plains Rd.,,New England Trwy S,R,Mamaroneck,Westchester,NY,10543,US,US/Eastern,KHPN,2016-09-29 07:56:00,57.0,,74.0,30.33,10.0,ENE,10.4,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3859094,Bing,,2,2019-09-24 16:04:27,2019-09-24 16:34:20,38.128898,-81.220859,38.12629,-81.246334,1.396,At Smithers - Accident.,,US Highway 60,R,Montgomery,Fayette,WV,25136,US,US/Eastern,KCRW,2019-09-24 15:54:00,78.0,78.0,32.0,28.91,10.0,W,7.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1826682,MapQuest,201.0,2,2018-10-16 11:20:04,2018-10-16 11:49:46,39.186623,-123.029366,,,0.0,Right hand shoulder blocked due to accident on CA-20 Westbound at Blue Lakes Rd.,6458.0,W State Highway 20,R,Upper Lake,Lake,CA,95485,US,US/Pacific,KUKI,2018-10-16 10:56:00,62.1,,29.0,30.12,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1503919,MapQuest,201.0,2,2019-03-04 07:54:08,2019-03-04 08:38:55,29.61661,-95.355469,,,0.0,Accident on Almeda-Genoa Rd at FM-865 Cullen Blvd.,3998.0,Almeda Genoa Rd,R,Houston,Harris,TX,77047-3837,US,US/Central,KMCJ,2019-03-04 07:55:00,35.6,25.9,75.0,30.27,8.0,North,16.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1218786,MapQuest,201.0,2,2019-09-16 15:59:36,2019-09-16 18:03:44,43.004341,-88.038094,,,0.0,Right hand shoulder blocked due to accident on I-41 Southbound at Exit 1E Lincoln Ave.,,I-41 S,R,Milwaukee,Milwaukee,WI,53227,US,US/Central,KMWC,2019-09-16 15:45:00,73.0,73.0,57.0,29.34,10.0,E,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1916040,MapQuest,201.0,2,2018-09-27 15:40:15,2018-09-27 16:09:33,34.762005,-86.589561,,,0.0,Accident on US-431 US-231 before Memorial Pkwy.,,Lee Hwy,R,Huntsville,Madison,AL,35810,US,US/Central,KMDQ,2018-09-27 15:30:00,72.7,,93.0,29.94,10.0,NW,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2069734,MapQuest,201.0,3,2018-06-16 10:43:35,2018-06-16 11:13:06,39.943108,-104.987839,,,0.0,2 right lane blocked due to accident on I-25 Southbound after Exit 225 136th Ave.,,W 136th Ave,R,Broomfield,Adams,CO,80023,US,US/Mountain,KEIK,2018-06-16 10:36:00,79.0,,35.0,29.83,10.0,NNW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2294645,MapQuest,201.0,3,2018-02-05 12:42:58,2018-02-05 13:42:42,34.96825,-82.00621,,,0.0,Left lane blocked due to accident on I-26 Eastbound at Exits 19A 19B I-85 Bus.,,I-26 E,R,Spartanburg,Spartanburg,SC,29303,US,US/Eastern,KSPA,2018-02-05 12:35:00,44.6,,49.0,30.19,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1370960,MapQuest,201.0,2,2019-06-22 07:27:44,2019-06-22 08:12:26,33.672924,-111.977608,,,0.0,Accident on AZ-101-LOOP Eastbound at Exit 31 Tatum Blvd.,,AZ-101 Loop E,R,Phoenix,Maricopa,AZ,85050,US,US/Mountain,KDVT,2019-06-22 07:53:00,79.0,79.0,31.0,28.19,10.0,E,3.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2883958,Bing,,2,2017-03-15 13:47:45,2017-03-15 19:47:45,42.2977,-88.00417,42.2977,-88.00417,0.0,At Winchester Rd - Accident.,1198.0, N US Highway 45,L,Libertyville,Lake,IL,60048-4469,US,US/Central,KUGN,2017-03-15 13:55:00,28.9,19.8,36.0,30.38,10.0,WNW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2359411,MapQuest,245.0,3,2018-01-09 14:11:12,2018-01-09 14:55:30,42.829666,-87.952797,,,0.0,Two lanes blocked due to accident on I-94 I-41 Eastbound at 7 Mile Rd.,7.0,Mile Rd,R,Caledonia,Racine,WI,53108,US,US/Central,KRAC,2018-01-09 13:53:00,37.0,30.4,67.0,30.23,7.0,SE,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-378382,MapQuest,201.0,2,2017-02-18 09:13:55,2017-02-18 09:58:29,40.165482,-76.159645,,,0.01,Accident on US-322 Main St at Pleasant Valley Rd.,1.0,Pleasant Valley Rd,R,Ephrata,Lancaster,PA,17522-9473,US,US/Eastern,KLNS,2017-02-18 08:53:00,36.0,,70.0,29.88,8.0,Calm,,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3564643,Bing,,2,2020-06-19 12:17:00,2020-06-19 12:49:44,37.854472,-122.219756,37.854472,-122.219756,0.0,At CA-24 (Oakland) - Accident.,,CA-24 W,R,Oakland,Alameda,CA,94618,US,US/Pacific,KOAK,2020-06-19 11:53:00,73.0,73.0,51.0,29.94,10.0,NNW,9.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1353226,MapQuest,201.0,2,2019-06-13 12:19:37,2019-06-13 14:59:29,35.234482,-80.841568,,,0.0,Accident on US-29 Graham St at 9th St.,598.0,N Graham St,R,Charlotte,Mecklenburg,NC,28202-2677,US,US/Eastern,KCLT,2019-06-13 11:52:00,73.0,73.0,68.0,29.12,10.0,SW,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-244366,MapQuest,201.0,2,2016-11-28 17:46:56,2016-11-28 18:16:46,40.070332,-75.151596,,,0.01,Accident on PA-309 Cheltenham Ave at Walnut Ln.,7598.0,Walnut Ln,L,Philadelphia,Philadelphia,PA,19138-2219,US,US/Eastern,KLOM,2016-11-28 17:55:00,44.6,,61.0,30.12,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-428884,MapQuest,201.0,2,2017-04-05 18:38:14,2017-04-05 19:22:45,30.213297,-97.723282,,,0.3,Accident on Ben White Blvd Service Rd Eastbound between Chapman Ln and Judson Rd.,5501.0,E Ben White Blvd,R,Austin,Travis,TX,78741-7407,US,US/Central,KAUS,2017-04-05 18:53:00,71.1,,31.0,30.07,10.0,NNW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-417174,MapQuest,201.0,2,2017-04-26 14:21:38,2017-04-26 15:06:29,42.004433,-88.187096,,,0.01,Accident on US-20 Lake St at Bartlett Rd.,575.0,W Lake St,R,Bartlett,Dupage,IL,60103-4084,US,US/Central,KDPA,2017-04-26 13:52:00,71.1,,63.0,29.47,10.0,SW,18.4,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2597306,MapQuest,201.0,2,2017-09-07 13:45:13,2017-09-07 14:30:01,30.051785,-95.247276,,,0.0,Accident on TX-494 Loop at Kingwood Dr.,23001.0,Loop 494,L,Kingwood,Harris,TX,77339-4420,US,US/Central,KIAH,2017-09-07 13:53:00,81.0,,38.0,30.12,10.0,NNE,11.5,,Clear,False,False,True,False,False,False,True,False,False,False,False,True,False,Day,Day,Day,Day
A-670309,MapQuest,241.0,2,2020-10-30 08:16:52,2020-10-30 10:25:15,34.44643,-86.943916,,,0.0,Lane blocked due to accident on US-31 Northbound at Stewart St.,,Vaughn Bridge Rd,R,Hartselle,Morgan,AL,35640,US,US/Central,K3A1,2020-10-30 07:53:00,49.0,44.0,77.0,29.5,10.0,NNW,14.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1713230,MapQuest,201.0,2,2018-12-21 07:49:41,2018-12-21 08:34:24,42.956978,-85.671555,,,0.0,Accident on US-131 Northbound at Exits 84A 84B Wealthy St.,,US-131 S,R,Grand Rapids,Kent,MI,49503,US,US/Eastern,KGRR,2018-12-21 07:53:00,37.0,28.9,89.0,29.52,10.0,NNW,12.7,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-3522295,Bing,,3,2020-06-25 13:13:04,2020-06-25 13:58:04,39.88192,-104.98769,39.88192,-104.98769,0.0,At Thornton Pky/Exit 220 - Accident. Left lane blocked.,,US-87 S,R,Denver,Adams,CO,80229,US,US/Mountain,KBJC,2020-06-25 12:52:00,91.0,91.0,13.0,24.35,10.0,WSW,12.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3927481,Bing,,3,2019-01-17 16:54:41,2019-01-17 17:24:23,42.99238,-83.742979,42.995809,-83.748139,0.352,At M-21/Corunna Rd/Exit 118 - Accident. Center lane blocked. Right lane blocked.,,I-75 N,R,Flint,Genesee,MI,48507,US,US/Eastern,KFNT,2019-01-17 16:53:00,30.0,22.4,75.0,30.04,10.0,ESE,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-910690,MapQuest,201.0,2,2020-01-22 09:34:57,2020-01-22 10:34:40,33.45142,-112.134506,,,0.0,Accident on 35th Ave at Van Buren St.,299.0,N 35th Ave,R,Phoenix,Maricopa,AZ,85009-4725,US,US/Mountain,KPHX,2020-01-22 09:51:00,54.0,54.0,83.0,28.94,9.0,CALM,0.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2360641,MapQuest,241.0,2,2018-01-09 10:19:57,2018-01-09 10:49:15,34.031368,-118.192307,,,0.0,#1 lane blocked due to accident on CA-60 Westbound after Exit 2 Indiana St.,,Pomona Fwy W,R,Los Angeles,Los Angeles,CA,90063,US,US/Pacific,KCQT,2018-01-09 09:55:00,57.0,,89.0,29.8,7.0,Calm,,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1325627,MapQuest,201.0,2,2019-08-14 03:05:34,2019-08-14 05:39:40,40.949421,-73.747192,,,1.28999996185,Accident on I-95 Southbound between Exits 18B 18B-A Mamaroneck Ave and Exit 18A Fenimore Rd.,,I-95 N,R,Mamaroneck,Westchester,NY,10543,US,US/Eastern,KHPN,2019-08-14 02:56:00,69.0,69.0,96.0,29.3,1.0,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2209825,MapQuest,201.0,3,2018-04-24 17:25:13,2018-04-24 17:54:40,38.532887,-90.311752,,,0.0,Very slow traffic and right lane closed due to accident on I-55 Southbound near Exit 199 Reavis Barracks Rd.,,I-55 S,R,Saint Louis,St. Louis County,MO,63123,US,US/Central,KCPS,2018-04-24 17:53:00,68.0,,55.0,29.96,10.0,North,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1052411,MapQuest,201.0,3,2019-10-11 15:08:28,2019-10-11 16:30:35,32.939262,-80.04731,,,0.0,Accident on I-26 Westbound at Exits 209A 209B-A US-52 Rivers Ave.,7641.0,Northwoods Blvd,R,North Charleston,Charleston,SC,29406-4033,US,US/Eastern,KCHS,2019-10-11 14:56:00,79.0,79.0,40.0,30.02,10.0,VAR,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-704324,MapQuest,246.0,3,2020-07-27 17:57:52,2020-07-27 18:27:32,40.91164,-73.875771,,,0.0,Three lanes blocked due to accident on I-87 Southbound at Exit 1 Central Park Ave.,,I-87 N,R,Yonkers,Westchester,NY,10704,US,US/Eastern,KLGA,2020-07-27 17:51:00,96.0,96.0,33.0,29.71,10.0,W,17.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-898577,MapQuest,201.0,2,2020-01-15 07:24:54,2020-01-15 07:54:43,33.407051,-112.012611,,,0.0,Accident on 32nd St at Broadway Rd.,4400.0,S 32nd St,L,Phoenix,Maricopa,AZ,85040-2804,US,US/Mountain,KPHX,2020-01-15 07:51:00,49.0,49.0,52.0,28.8,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-52810,MapQuest,201.0,3,2016-07-31 19:37:01,2016-07-31 20:07:01,33.859921,-118.299194,,,0.0,Accident on I-405 Eastbound at Exit 38A Normandie Ave.,,S Normandie Ave,R,Gardena,Los Angeles,CA,90248,US,US/Pacific,KHHR,2016-07-31 19:53:00,72.0,,78.0,29.88,10.0,West,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1901794,MapQuest,201.0,2,2018-09-20 19:59:45,2018-09-20 20:28:32,34.282619,-118.41581,,,0.0,Accident on CA-118 at Exit 45 Paxton St.,,Ronald Reagan Fwy W,R,Pacoima,Los Angeles,CA,91331,US,US/Pacific,KWHP,2018-09-20 19:55:00,69.8,,68.0,29.92,10.0,SSE,4.6,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-3391106,Bing,,2,2020-12-10 15:04:00,2020-12-10 17:26:12,33.32886,-111.893273,33.32642,-111.893543,0.169,Incident on AZ-101 LOOP SB near WARNER RD Drive with caution.,,AZ-101 Loop S,R,Chandler,Maricopa,AZ,85224,US,US/Mountain,KCHD,2020-12-10 14:47:00,57.0,57.0,77.0,28.65,10.0,WSW,10.0,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-354804,MapQuest,201.0,2,2017-02-23 19:17:59,2017-02-23 19:47:21,26.591503,-81.649178,,,0.0,Accident on Rushmore Ave Northbound between Morgan Cir and Gifford Ave.,301.0,Rushmore Ave N,L,Lehigh Acres,Lee,FL,33936-7135,US,US/Eastern,KRSW,2017-02-23 18:53:00,68.0,,84.0,29.66,10.0,WSW,8.1,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-1780082,MapQuest,201.0,2,2018-11-23 04:04:59,2018-11-23 04:34:51,29.563078,-98.590919,,,0.0,Accident on I-10 Westbound at Exit 559 De Zavala Rd.,,W Interstate 10,R,San Antonio,Bexar,TX,78230,US,US/Central,KSAT,2018-11-23 03:51:00,55.0,,93.0,29.95,5.0,South,4.6,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
